#{"t_start": 1763674313.4397767, "env_id": "None"}
r,l,t
-6082.797466,1,1.239532
-9567.67189,1,1.240009
-8890.773504,1,1.240494
-5401.854596,1,1.240974
-9267.213877,1,1.241452
-7556.017181,1,1.241915
-6596.621474,1,1.2424
-7206.366944,1,1.242863
-6070.364102,1,1.243336
-8597.393266,1,1.243801
-6893.272803,1,1.244279
-7366.54488,1,1.244745
-7930.37697,1,1.24522
-7902.51992,1,1.245685
-6462.406152,1,1.246149
-7333.035707,1,1.246623
-9216.130845,1,1.247109
-7128.214999,1,1.247591
-7155.470819,1,1.248055
-7027.962414,1,1.248531
-5089.59602,1,1.248999
-8722.935365,1,1.249476
-4758.567652,1,1.249948
-6311.304472,1,1.250426
-8382.027835,1,1.25089
-5699.303098,1,1.251375
-7974.958297,1,1.251843
-7879.748195,1,1.252331
-7626.941991,1,1.252831
-6484.491503,1,1.253322
-8409.785503,1,1.25379
-10461.592676,1,1.25427
-6373.801875,1,1.254738
-6793.96571,1,1.255217
-6393.206213,1,1.255686
-5089.158928,1,1.25615
-7962.81903,1,1.256627
-7445.124716,1,1.257093
-6341.25669,1,1.257573
-6872.608491,1,1.258049
-7916.537006,1,1.25853
-7707.866841,1,1.258999
-8055.48905,1,1.259477
-8504.88798,1,1.259945
-6181.036586,1,1.260423
-6853.302827,1,1.260891
-5339.017672,1,1.261369
-10571.234269,1,1.261836
-8489.253032,1,1.262315
-5776.43149,1,1.262782
-7108.914727,1,1.263312
-10005.037624,1,1.263895
-7327.416572,1,1.264577
-9669.457057,1,1.265221
-8675.273871,1,1.265857
-8139.800833,1,1.266531
-6689.489931,1,1.267203
-7145.203151,1,1.267861
-7628.772936,1,1.268522
-8280.745646,1,1.269195
-6194.951986,1,1.269806
-7342.460196,1,1.270385
-6733.779853,1,1.270965
-8060.503718,1,1.271614
-6580.920125,1,1.272271
-10072.895349,1,1.272924
-6233.543436,1,1.273597
-6201.899953,1,1.274258
-5481.846727,1,1.274919
-8682.00346,1,1.275597
-8022.489915,1,1.276253
-8329.768083,1,1.276912
-8500.377523,1,1.277576
-8317.627564,1,1.278242
-10319.238248,1,1.278893
-8215.142207,1,1.279556
-6187.668285,1,1.28022
-9389.845772,1,1.280876
-7808.073759,1,1.281554
-6791.288233,1,1.282223
-8420.437928,1,1.282886
-8882.082611,1,1.283459
-8860.011219,1,1.283919
-7686.104367,1,1.284394
-9833.992645,1,1.284852
-7800.613931,1,1.285316
-11995.616636,1,1.285767
-7485.678669,1,1.286233
-6979.896243,1,1.286695
-9033.492932,1,1.287156
-5879.57394,1,1.287623
-7984.333288,1,1.288079
-8634.482709,1,1.288663
-8750.512793,1,1.289127
-6839.236738,1,1.289607
-7113.93822,1,1.290069
-8341.674602,1,1.290542
-9826.924506,1,1.291004
-6415.000283,1,1.291473
-5884.942512,1,1.291937
-6185.937141,1,1.292409
-10167.596006,1,1.292874
-6579.942491,1,1.293347
-5874.861046,1,1.293805
-6803.940449,1,1.294273
-8461.253972,1,1.294733
-8461.251323,1,1.2952
-5909.209567,1,1.295662
-6475.497289,1,1.296121
-7336.286067,1,1.296594
-6154.720466,1,1.297052
-7814.056111,1,1.297521
-6245.460206,1,1.297998
-6514.005395,1,1.298485
-5923.401414,1,1.298945
-7463.474009,1,1.299417
-7781.797462,1,1.299885
-8855.52594,1,1.300359
-10326.318316,1,1.300821
-5410.056331,1,1.301356
-9078.726065,1,1.301828
-5631.653534,1,1.3023
-6073.20332,1,1.302762
-8153.276262,1,1.303231
-6383.536044,1,1.303693
-9667.676185,1,1.304153
-5912.735441,1,1.304623
-5956.242234,1,1.305085
-7316.469731,1,1.30557
-8275.140164,1,1.306056
-8326.603173,1,1.306554
-5998.669287,1,1.30703
-6905.257143,1,1.30752
-7306.676496,1,1.308003
-6226.573122,1,1.308488
-6982.265227,1,1.308965
-7181.896451,1,1.309457
-8623.938304,1,1.309933
-7433.268904,1,1.31042
-5548.476964,1,1.310895
-9564.82992,1,1.311383
-6397.762212,1,1.311857
-9577.161126,1,1.312347
-9531.456955,1,1.312828
-7309.730023,1,1.313314
-6842.749917,1,1.313797
-8915.926494,1,1.314291
-7344.558192,1,1.314766
-8751.062422,1,1.315251
-9098.835407,1,1.315726
-8434.292345,1,1.316211
-5205.470524,1,1.316688
-6204.294261,1,1.317165
-6810.737177,1,1.31765
-6720.005865,1,1.31813
-5171.462843,1,1.318614
-7237.518454,1,1.319091
-8258.093901,1,1.319577
-6607.089818,1,1.320052
-6728.672507,1,1.320541
-6545.424016,1,1.321016
-5754.647745,1,1.321505
-10325.524839,1,1.321981
-8912.160156,1,1.322467
-7336.474344,1,1.322943
-6462.727523,1,1.323427
-8935.792451,1,1.323913
-8263.141191,1,1.32441
-6442.310302,1,1.324887
-8177.631922,1,1.325392
-11383.344751,1,1.325877
-10198.413766,1,1.326369
-8042.259926,1,1.32685
-7212.31212,1,1.32734
-7339.357293,1,1.32782
-9976.747402,1,1.328307
-6572.293728,1,1.328781
-7722.46823,1,1.329269
-8778.664896,1,1.329745
-6381.69593,1,1.330226
-7119.87724,1,1.330699
-8458.979433,1,1.331214
-8120.250501,1,1.331697
-9969.060253,1,1.332175
-8883.645976,1,1.332663
-5538.594357,1,1.333135
-11880.168773,1,1.333624
-8877.762225,1,1.334102
-7287.30186,1,1.334586
-7731.675963,1,1.335062
-6766.643941,1,1.335548
-5638.402339,1,1.336024
-7657.546765,1,1.336512
-8957.456914,1,1.336992
-7219.751099,1,1.337478
-8285.966466,1,1.337962
-9830.331019,1,1.338452
-7275.184187,1,1.338968
-6559.928494,1,1.339486
-7942.67579,1,1.340007
-7253.881802,1,1.340532
-9989.35232,1,1.341056
-8382.159826,1,1.341578
-7275.079815,1,1.342108
-6934.26749,1,1.342581
-10185.60862,1,1.343038
-6583.30869,1,1.34351
-6584.590256,1,1.344009
-6680.084084,1,1.344528
-7732.839096,1,1.345034
-6591.764226,1,1.345544
-6491.092198,1,1.346041
-6082.914156,1,1.346556
-4592.812245,1,1.347064
-6809.937647,1,1.347587
-5633.094972,1,1.348096
-6814.817133,1,1.34864
-8357.352431,1,1.349203
-10765.326175,1,1.349844
-5604.779084,1,1.350378
-5393.194779,1,1.350846
-9164.201891,1,1.351362
-8393.574352,1,1.351848
-7100.080504,1,1.352326
-6928.538169,1,1.352796
-9120.82192,1,1.353286
-7481.394796,1,1.353755
-8186.293019,1,1.354231
-5819.70822,1,1.354698
-9728.51769,1,1.355196
-7455.397547,1,1.355665
-10028.117593,1,1.356133
-7681.805893,1,1.356613
-6386.997784,1,1.357077
-8812.964837,1,1.35755
-5025.199545,1,1.358013
-9270.509295,1,1.358493
-7641.505267,1,1.358957
-8163.986849,1,1.359436
-8067.703701,1,1.359902
-8875.604584,1,1.360377
-6096.821179,1,1.360841
-7903.651745,1,1.361316
-7069.802422,1,1.361785
-8371.575096,1,1.362259
-7294.005004,1,1.362727
-8661.874638,1,1.363204
-6675.549421,1,1.363745
-7149.559811,1,1.3643
-6958.964722,1,1.364838
-6692.125893,1,1.365422
-7022.27303,1,1.366077
-4337.725023,1,1.366592
-6727.160996,1,1.367054
-6084.50673,1,1.367527
-7140.68128,1,1.367983
-9234.524472,1,1.368456
-6741.730594,1,1.368913
-6679.203086,1,1.369381
-11303.174526,1,1.369856
-9716.543139,1,1.370326
-8670.789153,1,1.370791
-9017.471872,1,1.37126
-7368.303211,1,1.371729
-6565.994254,1,1.3722
-5074.956117,1,1.37266
-5934.903414,1,1.373111
-11536.789174,1,1.373573
-8195.704519,1,1.374028
-8519.291461,1,1.374495
-9492.803241,1,1.374948
-7285.671689,1,1.375414
-6035.71708,1,1.375875
-8570.909634,1,1.376345
-6440.231251,1,1.376801
-9433.333616,1,1.377268
-5664.72568,1,1.377727
-6811.7818,1,1.378198
-6541.363504,1,1.378659
-5993.542464,1,1.379116
-7644.411777,1,1.379585
-8960.580541,1,1.380043
-7588.943709,1,1.380511
-6508.083166,1,1.380968
-8290.473232,1,1.381434
-6881.116409,1,1.381888
-8423.731992,1,1.382353
-6708.462715,1,1.382812
-6287.163585,1,1.383337
-9349.79906,1,1.383804
-7819.411488,1,1.384279
-6415.908147,1,1.38474
-8444.323644,1,1.385216
-7271.480882,1,1.385683
-8252.679381,1,1.386144
-8902.805288,1,1.386618
-7087.576427,1,1.387081
-5452.488823,1,1.387558
-10024.258991,1,1.388021
-5193.091108,1,1.388505
-8316.346787,1,1.38898
-10061.039448,1,1.389459
-9411.117342,1,1.389922
-5769.475875,1,1.390401
-7512.109464,1,1.390885
-7152.499831,1,1.391389
-7608.707052,1,1.391865
-5969.2893,1,1.392349
-6938.920469,1,1.392819
-6426.128134,1,1.393299
-5067.393893,1,1.393768
-6688.046016,1,1.394249
-5754.10697,1,1.394719
-8289.27055,1,1.3952
-7289.204167,1,1.395673
-7817.844404,1,1.396144
-7595.92204,1,1.396624
-6472.29053,1,1.397094
-8846.254203,1,1.397574
-7773.319967,1,1.398043
-4897.239118,1,1.398532
-7485.697532,1,1.399004
-7207.607359,1,1.399487
-6998.126349,1,1.399956
-7936.37105,1,1.400443
-5650.260573,1,1.400913
-9219.893022,1,1.401462
-6128.237744,1,1.401931
-6244.457707,1,1.402414
-7956.814253,1,1.402882
-6531.57812,1,1.403364
-8208.041925,1,1.403841
-7852.978803,1,1.404331
-7402.743775,1,1.404801
-8885.456446,1,1.405279
-4630.697895,1,1.405753
-5493.037285,1,1.406231
-5378.702597,1,1.4067
-5989.055091,1,1.407166
-6514.782361,1,1.407647
-7037.3137,1,1.408114
-8080.591699,1,1.408604
-6848.867634,1,1.409072
-5058.573166,1,1.409551
-6466.850931,1,1.41002
-6452.571855,1,1.410501
-5568.178831,1,1.410969
-6958.803562,1,1.411451
-7258.332519,1,1.411919
-6789.920981,1,1.412399
-6526.562798,1,1.412867
-8160.745816,1,1.413347
-7436.652299,1,1.413817
-5840.468993,1,1.414303
-7375.631686,1,1.414771
-7288.307654,1,1.415248
-6996.183484,1,1.415718
-10290.965206,1,1.416192
-9858.824268,1,1.416671
-6792.037426,1,1.417137
-7785.44965,1,1.417685
-7087.384714,1,1.418235
-8475.03645,1,1.418784
-7743.248538,1,1.419337
-8736.924147,1,1.419874
-5885.926208,1,1.420431
-5833.525788,1,1.420992
-9843.540446,1,1.421547
-5328.208879,1,1.422103
-7329.763927,1,1.422658
-8091.871918,1,1.423222
-5836.772926,1,1.423696
-6254.462772,1,1.424224
-8012.11657,1,1.424735
-7325.730352,1,1.425255
-8140.1711,1,1.425763
-6139.09835,1,1.426268
-10543.501169,1,1.426768
-6090.437252,1,1.427299
-8968.343799,1,1.427849
-7069.706928,1,1.428391
-10490.648847,1,1.428964
-7700.279313,1,1.429452
-8290.127938,1,1.429911
-5421.119385,1,1.43038
-5431.236521,1,1.430837
-5969.36445,1,1.431344
-8052.288762,1,1.431805
-5944.185893,1,1.432274
-6085.196755,1,1.432734
-9451.299942,1,1.433203
-4929.160996,1,1.433681
-5777.628219,1,1.43419
-9114.277575,1,1.434674
-6798.016525,1,1.43513
-6510.334434,1,1.435598
-6684.211142,1,1.436055
-8297.959888,1,1.436521
-11471.177891,1,1.436975
-5665.290425,1,1.437443
-7158.588375,1,1.437903
-9549.114085,1,1.438369
-6293.501623,1,1.438827
-8013.78985,1,1.439292
-6307.53588,1,1.43975
-9955.781036,1,1.440215
-6726.250731,1,1.440673
-5270.55206,1,1.441128
-7302.152785,1,1.441597
-6170.281846,1,1.44205
-5820.878284,1,1.442517
-7257.674643,1,1.442974
-7614.926633,1,1.44344
-7736.634238,1,1.443895
-8625.416545,1,1.444363
-5881.298744,1,1.444819
-7083.74825,1,1.445283
-7580.824599,1,1.445739
-7602.400592,1,1.446225
-6709.246746,1,1.446693
-6195.846323,1,1.44715
-5091.83141,1,1.447619
-7766.511357,1,1.44811
-6146.007014,1,1.448588
-6511.663041,1,1.449041
-9620.415565,1,1.44951
-8827.902802,1,1.449967
-7711.606881,1,1.450435
-10399.200923,1,1.450894
-8543.210293,1,1.451363
-9845.428184,1,1.451833
-5410.952287,1,1.452319
-5004.688958,1,1.452784
-12265.419683,1,1.45326
-10565.21162,1,1.453732
-5402.734588,1,1.454209
-6912.480145,1,1.454677
-6621.611038,1,1.455142
-7874.438701,1,1.45562
-10104.759809,1,1.456087
-10516.934425,1,1.456566
-6134.469935,1,1.457035
-7762.801084,1,1.457514
-9415.625116,1,1.457979
-8534.090518,1,1.458459
-5306.752332,1,1.458924
-6946.140354,1,1.459406
-9515.60213,1,1.459874
-5946.251373,1,1.460353
-7899.958729,1,1.460821
-11037.759491,1,1.461297
-9491.467921,1,1.461761
-6110.458649,1,1.46225
-5095.473026,1,1.462721
-7759.00178,1,1.463197
-7546.015844,1,1.463669
-6721.024448,1,1.464158
-5556.311088,1,1.46465
-5391.061293,1,1.465106
-7849.289583,1,1.465577
-7601.412841,1,1.466035
-9943.247352,1,1.466504
-9976.324569,1,1.466959
-9140.565631,1,1.467427
-8571.254165,1,1.467883
-8122.886043,1,1.468352
-8059.510245,1,1.468808
-4867.923802,1,1.469278
-8487.423796,1,1.469734
-7935.201881,1,1.4702
-7871.352313,1,1.470658
-6969.683759,1,1.471116
-7005.88872,1,1.471583
-7550.339808,1,1.472034
-7746.74983,1,1.472495
-8026.581899,1,1.472944
-7230.542832,1,1.473409
-6586.41543,1,1.47386
-8129.8412,1,1.474323
-6731.875562,1,1.474773
-10271.699844,1,1.475233
-8136.709241,1,1.475685
-8447.348116,1,1.476133
-7337.474643,1,1.476663
-6973.204194,1,1.47716
-9160.388397,1,1.477631
-9128.847527,1,1.478085
-7197.152929,1,1.478546
-6481.334981,1,1.478995
-7312.988618,1,1.47946
-8256.993346,1,1.479918
-12262.144552,1,1.480381
-7999.211598,1,1.480833
-6999.796903,1,1.48135
-7516.611317,1,1.481811
-6907.451071,1,1.482276
-10414.123653,1,1.482745
-5563.872362,1,1.483217
-8545.37272,1,1.483671
-10648.891739,1,1.484138
-7302.501423,1,1.484616
-6664.141423,1,1.485072
-7636.194528,1,1.485538
-9486.369153,1,1.486003
-5966.42351,1,1.486486
-8271.419195,1,1.48695
-6353.8469,1,1.487428
-8534.339589,1,1.487891
-5285.277165,1,1.488376
-7652.524745,1,1.488938
-8971.001875,1,1.489409
-9028.574426,1,1.489864
-11652.394204,1,1.490334
-8899.745166,1,1.490788
-6246.151611,1,1.491255
-8071.165105,1,1.491711
-8036.332868,1,1.492178
-5402.890901,1,1.492648
-5917.225021,1,1.493101
-6226.966836,1,1.493567
-9979.987918,1,1.494023
-6871.699131,1,1.49449
-7019.483021,1,1.49495
-7238.447294,1,1.49543
-9387.6746,1,1.495891
-4188.896511,1,1.496359
-8885.705759,1,1.496814
-7925.868599,1,1.49728
-11268.335394,1,1.497731
-9137.347489,1,1.498237
-6561.685424,1,1.498712
-7928.717696,1,1.499177
-7866.903837,1,1.499656
-7010.944258,1,1.500126
-9054.493078,1,1.500611
-6653.301477,1,1.501073
-6577.744575,1,1.501642
-5660.757455,1,1.502109
-6767.461193,1,1.502594
-8927.861528,1,1.503056
-6206.556475,1,1.503533
-8233.995315,1,1.503997
-4891.659887,1,1.504472
-9014.84295,1,1.504936
-8321.072779,1,1.50541
-6204.951772,1,1.505873
-8985.97279,1,1.50635
-9694.541324,1,1.506817
-7981.09826,1,1.507294
-9097.114549,1,1.50776
-11705.445999,1,1.508234
-6312.233113,1,1.508706
-8736.0474,1,1.509171
-6577.409981,1,1.509649
-7404.258651,1,1.510113
-4164.050979,1,1.51059
-5875.474052,1,1.511055
-10426.143497,1,1.511543
-7901.181343,1,1.51201
-8273.98085,1,1.512483
-7086.297594,1,1.512945
-8328.263807,1,1.513422
-7614.643833,1,1.513885
-6929.146131,1,1.514417
-8094.517083,1,1.514886
-6627.912354,1,1.515363
-8273.355886,1,1.515826
-7823.46981,1,1.516298
-7760.806885,1,1.516766
-6179.871986,1,1.51724
-6111.646862,1,1.517711
-6635.193181,1,1.518175
-6318.981369,1,1.518653
-5733.671163,1,1.519163
-9478.900862,1,1.519702
-9325.395656,1,1.520236
-8416.649883,1,1.520751
-9143.77008,1,1.521271
-7816.313638,1,1.521776
-5169.429984,1,1.522294
-6961.240502,1,1.522789
-6938.713614,1,1.523305
-8098.316062,1,1.523815
-7933.27823,1,1.524328
-10056.012539,1,1.524821
-6643.497727,1,1.525331
-6362.185404,1,1.525836
-5801.590456,1,1.526348
-8262.723189,1,1.526843
-9287.217395,1,1.527346
-7118.929772,1,1.527833
-5792.357268,1,1.528301
-6582.965995,1,1.528796
-9956.999037,1,1.529311
-5805.34739,1,1.529805
-6759.838027,1,1.530305
-5275.854917,1,1.530804
-8816.586737,1,1.531315
-7172.216962,1,1.531822
-6756.785813,1,1.532328
-7078.683413,1,1.532823
-7068.121812,1,1.533339
-10633.112528,1,1.533842
-10532.668894,1,1.534352
-6116.12686,1,1.534842
-7199.107167,1,1.535355
-7325.034078,1,1.53586
-9001.571812,1,1.536376
-5269.602319,1,1.536871
-6484.30335,1,1.537382
-6343.61773,1,1.537873
-5785.637785,1,1.538383
-4897.863399,1,1.538886
-6032.495024,1,1.539384
-7979.943664,1,1.53988
-6108.802545,1,1.540391
-5306.128006,1,1.540881
-6440.965824,1,1.541388
-7790.62871,1,1.541888
-11558.737182,1,1.542477
-4625.1361,1,1.543074
-8345.001163,1,1.543544
-6216.432041,1,1.543997
-5756.900402,1,1.544461
-6165.230915,1,1.544915
-6900.863242,1,1.545383
-9660.62987,1,1.545837
-6168.484342,1,1.546303
-10982.767956,1,1.546759
-6280.638462,1,1.547221
-8509.625226,1,1.547677
-8505.323659,1,1.54813
-10443.970919,1,1.548641
-7486.399264,1,1.549099
-10137.301644,1,1.549576
-6566.516545,1,1.550016
-8665.061701,1,1.550464
-6924.106256,1,1.550908
-7531.071586,1,1.551356
-6663.306476,1,1.5518
-7150.494339,1,1.552247
-9049.674042,1,1.552686
-6631.226475,1,1.553123
-10491.946371,1,1.553577
-11035.975816,1,1.554015
-6419.515087,1,1.554464
-4758.719084,1,1.554902
-5598.046534,1,1.555352
-6494.874229,1,1.555789
-8239.583666,1,1.556236
-7846.971257,1,1.556675
-11590.304618,1,1.557113
-6066.30029,1,1.55756
-10555.094684,1,1.55805
-7929.395422,1,1.558505
-8017.107125,1,1.558944
-7149.754495,1,1.559402
-8041.721466,1,1.559842
-6445.020712,1,1.560288
-8474.959494,1,1.560732
-7177.534708,1,1.561257
-5616.471432,1,1.561796
-5422.138172,1,1.56246
-6641.015353,1,1.56301
-5358.68882,1,1.563616
-8433.08276,1,1.564118
-4032.457974,1,1.564648
-6329.02381,1,1.565151
-10952.641226,1,1.565671
-8938.352828,1,1.566341
-10191.57212,1,1.567014
-8329.174261,1,1.567699
-6445.383798,1,1.568389
-7943.168052,1,1.569068
-8625.813359,1,1.569739
-8996.616079,1,1.570419
-7658.374719,1,1.571093
-7340.751368,1,1.571773
-6452.642037,1,1.57245
-8055.186635,1,1.573126
-9498.494518,1,1.573796
-5456.900331,1,1.574479
-9826.593136,1,1.575149
-7613.678294,1,1.575835
-8146.075823,1,1.576522
-8731.367241,1,1.57721
-8621.685231,1,1.577878
-9073.655303,1,1.578563
-8153.580283,1,1.579238
-6925.266067,1,1.579903
-5354.702926,1,1.580557
-8192.844288,1,1.581227
-6105.736458,1,1.581899
-7724.276077,1,1.582573
-9959.505474,1,1.583243
-8044.62906,1,1.583905
-8857.162906,1,1.58458
-7032.78029,1,1.585228
-9221.372383,1,1.585903
-9357.231882,1,1.586581
-5845.758735,1,1.587214
-5382.836271,1,1.587675
-8339.451192,1,1.588132
-7501.880159,1,1.588599
-7250.818011,1,1.58905
-7542.123846,1,1.58953
-9747.504276,1,1.589995
-6115.564219,1,1.590516
-5416.151836,1,1.591011
-6874.735579,1,1.591519
-6956.398224,1,1.592026
-7509.857782,1,1.592537
-7925.868512,1,1.59303
-5407.435381,1,1.593539
-5504.068263,1,1.594043
-5779.183361,1,1.594561
-6080.429646,1,1.595059
-7305.326977,1,1.595566
-6526.273669,1,1.596065
-8760.677042,1,1.596577
-6921.634258,1,1.597089
-11288.429526,1,1.597608
-8359.866103,1,1.598122
-7094.976234,1,1.59865
-7727.323816,1,1.59914
-5645.210536,1,1.599649
-6762.72809,1,1.600152
-8701.906984,1,1.600677
-6532.039318,1,1.601169
-10101.623386,1,1.601749
-6684.852752,1,1.602267
-7222.613875,1,1.602778
-7541.462482,1,1.603291
-9836.208828,1,1.603785
-7818.13156,1,1.604305
-7088.257213,1,1.604834
-9407.703695,1,1.60535
-5568.681504,1,1.605823
-9113.898504,1,1.606303
-5854.858299,1,1.606772
-5906.892119,1,1.60725
-8545.466791,1,1.60773
-6825.370859,1,1.608256
-6290.44192,1,1.60877
-6716.688792,1,1.609277
-6702.751911,1,1.60979
-9224.123317,1,1.610306
-7619.189936,1,1.610817
-6937.904051,1,1.611339
-6667.406951,1,1.611842
-10393.790322,1,1.612373
-7061.917808,1,1.612872
-8465.919668,1,1.613386
-7418.777925,1,1.613881
-8583.318866,1,1.614395
-7308.400961,1,1.614896
-7250.204077,1,1.615415
-5764.184923,1,1.615919
-9241.046051,1,1.616452
-7694.597217,1,1.616961
-6832.758953,1,1.61748
-6726.908242,1,1.617985
-5410.76569,1,1.618459
-7809.679392,1,1.61892
-7532.502507,1,1.61939
-8946.799715,1,1.61985
-8329.114396,1,1.62032
-8847.917918,1,1.620782
-11122.416156,1,1.621249
-5472.859196,1,1.621715
-6206.69302,1,1.62217
-8242.943931,1,1.622661
-7875.276039,1,1.623126
-6621.787675,1,1.623611
-7606.350749,1,1.624076
-6242.919476,1,1.624555
-8385.077152,1,1.625025
-6611.575479,1,1.625504
-10185.346211,1,1.625976
-9863.159343,1,1.626455
-8594.382034,1,1.626926
-6618.948742,1,1.627408
-5289.774149,1,1.627884
-4711.149009,1,1.628364
-8160.250129,1,1.628834
-9298.122329,1,1.629312
-6282.350658,1,1.629783
-6375.187136,1,1.630259
-6306.210602,1,1.63073
-6502.662589,1,1.631215
-7893.444638,1,1.631688
-7246.374281,1,1.632155
-9200.221,1,1.632634
-6514.759974,1,1.633102
-8225.037284,1,1.63358
-6318.557919,1,1.634047
-5823.519088,1,1.634526
-7863.595844,1,1.634998
-7995.328312,1,1.635477
-4754.20307,1,1.635941
-8133.717676,1,1.636415
-8230.539545,1,1.63688
-4986.920309,1,1.637352
-8128.910079,1,1.637826
-6180.306465,1,1.638302
-9069.372114,1,1.63877
-7618.140509,1,1.639254
-7126.053315,1,1.639723
-9519.489723,1,1.640198
-6395.787813,1,1.640667
-10840.042922,1,1.641134
-9182.605292,1,1.641606
-8207.210371,1,1.642073
-8947.338599,1,1.642551
-12536.620668,1,1.643023
-6230.348137,1,1.643501
-8237.656271,1,1.643975
-8959.667497,1,1.644499
-9458.778253,1,1.645
-10094.496813,1,1.645481
-9049.619435,1,1.645953
-8096.86357,1,1.646464
-8351.746542,1,1.646976
-9344.084503,1,1.647631
-7310.92489,1,1.648255
-8616.744499,1,1.648748
